filename,chunk_index,chunk_text,financial_quarter,call_date,tokenized_data,cleaned_data
jpm-4q23-earnings-call-transcript.pdf,17,"And then, to complete our lines of business, AWM on page 8. Asset & Wealth Management reported net income of $925 million – with pre-tax
margin of 28%. Revenue of $4.7 billion was up 2% year-on-year, driven by higher management fees on strong net inflows and higher average
market levels, predominantly offset by lower NII. The decrease in NII reflects lower deposit margins and balances, partially offset by wider
spreads on loans.",4Q23,2024-01-12,"['then', 'complete', 'lines', 'business', 'awm', 'page', 'asset', 'wealth', 'management', 'reported', 'net', 'income', 'million', 'pretax', 'margin', 'revenue', '', 'billion', 'yearonyear', 'driven', 'higher', 'management', 'fees', 'strong', 'net', 'inflows', 'higher', 'average', 'market', 'levels', 'predominantly', 'offset', 'lower', 'nii', 'decrease', 'nii', 'reflects', 'lower', 'deposit', 'margins', 'balances', 'partially', 'offset', 'wider', 'spreads', 'loans']",['then complete lines business awm page 8 asset & wealth management reported net income $925 million – pre-tax margin 28% revenue $47 billion 2% year-on-year driven higher management fees strong net inflows higher average market levels predominantly offset lower nii decrease nii reflects lower deposit margins balances partially offset wider spreads loans']
jpm-4q23-earnings-call-transcript.pdf,18,"Expenses of $3.4 billion were up 11% year-on-year, largely driven by higher compensation, including performance-based incentives;
continued growth in our private banking advisor teams, the impact of closing J.P. Morgan Asset Management China acquisition and the
continued investment in Global Shares. For the quarter, net long-term inflows were $12 billion – positive across Equities and Fixed Income – and $140 billion for the full year.",4Q23,2024-01-12,"['expenses', '', 'billion', 'yearonyear', 'largely', 'driven', 'higher', 'compensation', 'including', 'performancebased', 'incentives', 'continued', 'growth', 'private', 'banking', 'advisor', 'teams', 'impact', 'closing', 'jp', 'morgan', 'asset', 'management', 'china', 'acquisition', 'continued', 'investment', 'global', 'shares', 'quarter', 'net', 'longterm', 'inflows', 'billion', 'positive', 'across', 'equities', 'fixed', 'income', 'billion', 'full', 'year']",['expenses $34 billion 11% year-on-year largely driven higher compensation including performance-based incentives; continued growth private banking advisor teams impact closing jp morgan asset management china acquisition continued investment global shares quarter net long-term inflows $12 billion – positive across equities fixed income – $140 billion full year']
jpm-4q23-earnings-call-transcript.pdf,19,"In
liquidity, we saw net inflows of $49 billion for the quarter and net inflows of $242 billion for the full year. And we had record client asset net
inflows $489 billion for the year. AUM of $3.4 trillion and client assets of $5 trillion were both up 24% year-on-year, driven by continued net
inflows and higher market levels. And finally, loans were up 2% quarter-on-quarter and deposits were up 7% quarter-on-quarter. Turning to Corporate on page 9. Corporate reported a net loss of $689 million.",4Q23,2024-01-12,"['liquidity', 'saw', 'net', 'inflows', 'billion', 'quarter', 'net', 'inflows', 'billion', 'full', 'year', 'record', 'client', 'asset', 'net', 'inflows', 'billion', 'year', 'aum', '', 'trillion', 'client', 'assets', 'trillion', 'yearonyear', 'driven', 'continued', 'net', 'inflows', 'higher', 'market', 'levels', 'finally', 'loans', 'quarteronquarter', 'deposits', 'quarteronquarter', 'turning', 'corporate', 'page', 'corporate', 'reported', 'net', 'loss', 'million']",['liquidity saw net inflows $49 billion quarter net inflows $242 billion full year record client asset net inflows $489 billion year aum $34 trillion client assets $5 trillion 24% year-on-year driven continued net inflows higher market levels finally loans 2% quarter-on-quarter deposits 7% quarter-on-quarter turning corporate page 9 corporate reported net loss $689 million']
jpm-4q23-earnings-call-transcript.pdf,20,"Revenue of $1.8 billion was up $597 million year-on-year. NII of
$2.5 billion, was up $1.2 billion year-on-year due to the impact of higher rates and balance sheet mix. NIR was a net loss of $687 million,
compared with a net loss of $115 million and included the net investment securities losses I mentioned upfront. And expenses of $3.4 billion
were up $3 billion year-on-year, predominantly driven by the FDIC special assessment.",4Q23,2024-01-12,"['revenue', '', 'billion', 'million', 'yearonyear', 'nii', '', 'billion', '', 'billion', 'yearonyear', 'due', 'impact', 'higher', 'rates', 'balance', 'sheet', 'mix', 'nir', 'net', 'loss', 'million', 'compared', 'net', 'loss', 'million', 'included', 'net', 'investment', 'securities', 'losses', 'mentioned', 'upfront', 'expenses', '', 'billion', 'billion', 'yearonyear', 'predominantly', 'driven', 'fdic', 'special', 'assessment']",['revenue $18 billion $597 million year-on-year nii $25 billion $12 billion year-on-year due impact higher rates balance sheet mix nir net loss $687 million compared net loss $115 million included net investment securities losses mentioned upfront expenses $34 billion $3 billion year-on-year predominantly driven fdic special assessment']
jpm-4q23-earnings-call-transcript.pdf,21,"With that, let's pivot to the outlook for 2024, starting with NII on page 10. We expect 2024 NII ex. Markets to be approximately $88 billion. Going through the drivers, the outlook assumes that rates follow the forward curve, which currently includes six cuts this year. On deposits, we
expect balances to be very modestly down from current levels.",4Q23,2024-01-12,"['that', 'let', 'pivot', 'outlook', 'starting', 'nii', 'page', '', 'expect', 'nii', 'markets', 'approximately', 'billion', 'going', 'drivers', 'outlook', 'assumes', 'rates', 'follow', 'forward', 'curve', 'currently', 'includes', 'six', 'cuts', 'year', 'deposits', 'expect', 'balances', 'modestly', 'current', 'levels']",['that lets pivot outlook 2024 starting nii page 10 expect 2024 nii ex markets approximately $88 billion going drivers outlook assumes rates follow forward curve currently includes six cuts year deposits expect balances modestly current levels']
jpm-4q23-earnings-call-transcript.pdf,22,"While lower rates should decrease repricing pressure, we remain asset
sensitive, and therefore, lower rates will decrease NII, resulting in more normal deposit margins. We expect strong loan growth in Card to
continue, but not at the same pace as 2023. Still, this should help offset some of the impact of lower rates. Outside of Card, loan growth will
likely remain muted. It's important to note that we just reported a quarterly NII ex. Markets run rate of $94 billion.",4Q23,2024-01-12,"['lower', 'rates', 'decrease', 'repricing', 'pressure', 'remain', 'asset', 'sensitive', 'therefore', 'lower', 'rates', 'decrease', 'nii', 'resulting', 'normal', 'deposit', 'margins', 'expect', 'strong', 'loan', 'growth', 'card', 'continue', 'pace', '', 'still', 'help', 'offset', 'impact', 'lower', 'rates', 'outside', 'card', 'loan', 'growth', 'likely', 'remain', 'muted', 'important', 'note', 'reported', 'quarterly', 'nii', 'markets', 'run', 'rate', 'billion']",['lower rates decrease repricing pressure remain asset sensitive therefore lower rates decrease nii resulting normal deposit margins expect strong loan growth card continue pace 2023 still help offset impact lower rates outside card loan growth likely remain muted important note reported quarterly nii ex markets run rate $94 billion']
jpm-4q23-earnings-call-transcript.pdf,23,"Combining that with the full year guidance of
approximately $88 billion implies meaningful sequential quarterly declines throughout 2024 consistent with what we've been telling you for
some time. And keep in mind that many of the sources of uncertainty that we've highlighted previously surrounding the NII outlook remain.",4Q23,2024-01-12,"['combining', 'full', 'year', 'guidance', 'approximately', 'billion', 'implies', 'meaningful', 'sequential', 'quarterly', 'declines', 'throughout', 'consistent', 've', 'telling', 'time', 'keep', 'mind', 'many', 'sources', 'uncertainty', 've', 'highlighted', 'previously', 'surrounding', 'nii', 'outlook', 'remain']",['combining full year guidance approximately $88 billion implies meaningful sequential quarterly declines throughout 2024 consistent weve telling time keep mind many sources uncertainty weve highlighted previously surrounding nii outlook remain']
jpm-4q23-earnings-call-transcript.pdf,24,"And on total NII, we expect it to be approximately $90 billion for the full year, reflecting an increase in Markets NII which, as always, you
should think of as largely offset in NIR. Now, let's turn to expenses on page 11. We expect 2024 adjusted expense to be about $90 billion. You'll see on the slide, we provided detail
by line of business.",4Q23,2024-01-12,"['total', 'nii', 'expect', 'approximately', 'billion', 'full', 'year', 'reflecting', 'increase', 'markets', 'nii', 'which', 'always', 'think', 'largely', 'offset', 'nir', 'now', 'let', 'turn', 'expenses', 'page', '', 'expect', 'adjusted', 'expense', 'billion', 'see', 'slide', 'provided', 'detail', 'line', 'business']",['total nii expect approximately $90 billion full year reflecting increase markets nii which always think largely offset nir now lets turn expenses page 11 expect 2024 adjusted expense $90 billion see slide provided detail line business']
jpm-4q23-earnings-call-transcript.pdf,25,"Generally, you can see that both in dollar terms and in percentage terms, the expense growth is aligned to where the
greatest opportunities are, both in terms of share and available returns. And of course you'll hear more at Investor Day and between now and
then. On the right-hand side of the page, we've highlighted some Firmwide drivers. Thematically, the biggest driver is what I might call business
growth writ large.",4Q23,2024-01-12,"['generally', 'see', 'dollar', 'terms', 'percentage', 'terms', 'expense', 'growth', 'aligned', 'greatest', 'opportunities', 'are', 'terms', 'share', 'available', 'returns', 'course', 'hear', 'investor', 'day', 'then', 'righthand', 'side', 'page', 've', 'highlighted', 'firmwide', 'drivers', 'thematically', 'biggest', 'driver', 'might', 'call', 'business', 'growth', 'writ', 'large']",['generally see dollar terms percentage terms expense growth aligned greatest opportunities are terms share available returns course hear investor day then right-hand side page weve highlighted firmwide drivers thematically biggest driver might call business growth writ large']
jpm-4q23-earnings-call-transcript.pdf,26,"Within that, narrowly defined volume and revenue-related growth represents about $1 billion of the increase across the
company as a result of an improved NIR outlook compared to about $400 million in 2023. But in addition, the ongoing growth of the company,
which continues to produce share gains and additional profitability, is coming with increased expense across a range of categories.",4Q23,2024-01-12,"['within', 'that', 'narrowly', 'defined', 'volume', 'revenuerelated', 'growth', 'represents', 'billion', 'increase', 'across', 'company', 'result', 'improved', 'nir', 'outlook', 'compared', 'million', '', 'addition', 'ongoing', 'growth', 'company', 'continues', 'produce', 'share', 'gains', 'additional', 'profitability', 'coming', 'increased', 'expense', 'across', 'range', 'categories']",['within that narrowly defined volume revenue-related growth represents $1 billion increase across company result improved nir outlook compared $400 million 2023 addition ongoing growth company continues produce share gains additional profitability coming increased expense across range categories']
jpm-4q23-earnings-call-transcript.pdf,27,"The quantum of investment increase is comparable to last year's increase and is driven by all the same themes, bankers, branches, advisors,
technology, as well as marketing. Net net, First Republic produces a modest increase in expenses, but with a significantly lower 2024 exit run
rate as the result of business integration efforts.",4Q23,2024-01-12,"['quantum', 'investment', 'increase', 'comparable', 'last', 'year', 'increase', 'driven', 'themes', 'bankers', 'branches', 'advisors', 'technology', 'well', 'marketing', 'net', 'net', 'first', 'republic', 'produces', 'modest', 'increase', 'expenses', 'significantly', 'lower', 'exit', 'run', 'rate', 'result', 'business', 'integration', 'efforts']",['quantum investment increase comparable last years increase driven themes bankers branches advisors technology well marketing net net first republic produces modest increase expenses significantly lower 2024 exit run rate result business integration efforts']
jpm-4q23-earnings-call-transcript.pdf,28,"Finally, despite significantly lower inflation outlook and the economy as a whole, we still see
some residual effects of inflation flowing through most of our expense categories. It's worth noting that both the general business growth and investment growth include decisions that have been executed both in response to
market conditions during 2023 and to support the future growth and profitability of the company.",4Q23,2024-01-12,"['finally', 'despite', 'significantly', 'lower', 'inflation', 'outlook', 'economy', 'whole', 'still', 'see', 'residual', 'effects', 'inflation', 'flowing', 'expense', 'categories', 'worth', 'noting', 'general', 'business', 'growth', 'investment', 'growth', 'include', 'decisions', 'executed', 'response', 'market', 'conditions', 'support', 'future', 'growth', 'profitability', 'company']",['finally despite significantly lower inflation outlook economy whole still see residual effects inflation flowing expense categories worth noting general business growth investment growth include decisions executed response market conditions 2023 support future growth profitability company']
jpm-4q23-earnings-call-transcript.pdf,29,"We've included the fourth quarter 2023 exit
rate on the page to illustrate that a significant portion of the year-on-year increase in expense is already in the run rate. Now, let's turn to page 12 and cover credit and wrap up. On credit, we continue to expect the 2024 Card net charge-off rate to be below 3.5%,
consistent with Investor Day guidance.",4Q23,2024-01-12,"['ve', 'included', 'fourth', 'quarter', 'exit', 'rate', 'page', 'illustrate', 'significant', 'portion', 'yearonyear', 'increase', 'expense', 'already', 'run', 'rate', 'now', 'let', 'turn', 'page', 'cover', 'credit', 'wrap', 'credit', 'continue', 'expect', 'card', 'net', 'chargeoff', 'rate', '', 'consistent', 'investor', 'day', 'guidance']",['weve included fourth quarter 2023 exit rate page illustrate significant portion year-on-year increase expense already run rate now lets turn page 12 cover credit wrap up credit continue expect 2024 card net charge-off rate 35% consistent investor day guidance']
jpm-4q23-earnings-call-transcript.pdf,30,"So, in closing, we shouldn't leave 2023 without noting what an outstanding year it was, producing
record revenue and net income despite some notable significant items. We're very proud of what we accomplished this year and want to thank
everyone who made it possible. At the same time, we emphasized throughout 2023 the extent to which we were over-earning, as indicated by
an ROTCE that is 4% above our through-the-cycle target.",4Q23,2024-01-12,"['closing', 'leave', 'without', 'noting', 'outstanding', 'year', 'was', 'producing', 'record', 'revenue', 'net', 'income', 'despite', 'notable', 'significant', 'items', 're', 'proud', 'accomplished', 'year', 'want', 'thank', 'everyone', 'made', 'possible', 'time', 'emphasized', 'throughout', 'extent', 'overearning', 'indicated', 'rotce', 'throughthecycle', 'target']",['so closing leave 2023 without noting outstanding year was producing record revenue net income despite notable significant items were proud accomplished year want thank everyone made possible time emphasized throughout 2023 extent over-earning indicated rotce 4% through-the-cycle target']
jpm-4q23-earnings-call-transcript.pdf,31,"As we turn to 2024, it shouldn't be surprising that our outlook has us beginning to march down the path towards normalization of our returns. But, despite the expected dissipation of the 2023 tailwinds and the presence of significant economic and geopolitical uncertainties, we remain
optimistic about this franchise's ability to produce superior returns through a broad range of environments, and this management team
remains laser-focused on executing for shareholders, clients and communities.",4Q23,2024-01-12,"['turn', 'surprising', 'outlook', 'beginning', 'march', 'path', 'towards', 'normalization', 'returns', 'but', 'despite', 'expected', 'dissipation', 'tailwinds', 'presence', 'significant', 'economic', 'geopolitical', 'uncertainties', 'remain', 'optimistic', 'franchise', 'ability', 'produce', 'superior', 'returns', 'broad', 'range', 'environments', 'management', 'team', 'remains', 'laserfocused', 'executing', 'shareholders', 'clients', 'communities']",['turn 2024 surprising outlook us beginning march path towards normalization returns but despite expected dissipation 2023 tailwinds presence significant economic geopolitical uncertainties remain optimistic franchises ability produce superior returns broad range environments management team remains laser-focused executing shareholders clients communities']
jpm-4q23-earnings-call-transcript.pdf,32,"And with that, let's open the line for Q&A.",4Q23,2024-01-12,"['that', 'let', 'open', 'line']",['that lets open line q&a']
jpm-3q23-earnings-call-transcript.pdf,1,"Operator: Good morning, ladies and gentlemen. Welcome to JPMorgan Chase's Third Quarter 2023 Earnings Call. This call is being
recorded. Your line will be muted for the duration of the call. We will now go live to the presentation. Please stand by. At this time I would like to turn the call over to JPMorgan Chase's Chief Financial Officer, Jeremy Barnum, and their Chairman and CEO,
Jamie Dimon. Mr. Dimon, please go ahead.",3Q23,2023-10-13,"['operator', 'good', 'morning', 'ladies', 'gentlemen', 'welcome', 'jpmorgan', 'chase', 'third', 'quarter', 'earnings', 'call', 'call', 'recorded', 'line', 'muted', 'duration', 'call', 'live', 'presentation', 'please', 'stand', 'time', 'would', 'like', 'turn', 'call', 'jpmorgan', 'chase', 'chief', 'financial', 'officer', 'jeremy', 'barnum', 'chairman', 'ceo', 'jamie', 'dimon', 'mr', 'dimon', 'please', 'ahead']",['operator: good morning ladies gentlemen welcome jpmorgan chases third quarter 2023 earnings call call recorded line muted duration call go live presentation please stand by time would like turn call jpmorgan chases chief financial officer jeremy barnum chairman ceo jamie dimon mr dimon please go ahead']
jpm-3q23-earnings-call-transcript.pdf,2,"Jamie Dimon
Chairman & Chief Executive Officer, JPMorgan Chase & Co.
Good morning, everybody. Before we start the actual call, I want to repeat something we just said on the press call, so before we get into the
discussions about third quarter earnings, I just want to say how deeply saddened we all are about the recent horrific attacks on Israel and the
resulting bloodshed and more.",3Q23,2023-10-13,"['jamie', 'dimon', 'chairman', 'chief', 'executive', 'officer', 'jpmorgan', 'chase', 'co', 'good', 'morning', 'everybody', 'start', 'actual', 'call', 'want', 'repeat', 'something', 'said', 'press', 'call', 'get', 'discussions', 'third', 'quarter', 'earnings', 'want', 'say', 'deeply', 'saddened', 'recent', 'horrific', 'attacks', 'israel', 'resulting', 'bloodshed', 'more']",['jamie dimon chairman & chief executive officer jpmorgan chase & co good morning everybody start actual call want repeat something said press call get discussions third quarter earnings want say deeply saddened recent horrific attacks israel resulting bloodshed more']
jpm-3q23-earnings-call-transcript.pdf,3,"Terrorism and hatred have no place in our civilized world and all the hearts at JPMorgan Chase go out to all
who are suffering. Jeremy Barnum
Chief Financial Officer, JPMorgan Chase & Co. Thanks, Jamie. And of course, I very much echo the sentiment. Now let's turn to our third quarter earnings results. The presentation is
available on our website and please refer to the disclaimer in the back.",3Q23,2023-10-13,"['terrorism', 'hatred', 'place', 'civilized', 'world', 'hearts', 'jpmorgan', 'chase', 'suffering', 'jeremy', 'barnum', 'chief', 'financial', 'officer', 'jpmorgan', 'chase', 'co', 'thanks', 'jamie', 'course', 'much', 'echo', 'sentiment', 'let', 'turn', 'third', 'quarter', 'earnings', 'results', 'presentation', 'available', 'website', 'please', 'refer', 'disclaimer', 'back']",['terrorism hatred place civilized world hearts jpmorgan chase go suffering jeremy barnum chief financial officer jpmorgan chase & co thanks jamie course much echo sentiment lets turn third quarter earnings results presentation available website please refer disclaimer back']
jpm-3q23-earnings-call-transcript.pdf,4,"the firm reported net income of $13.2 billion, EPS of $4.33 on revenue of $40.7 billion and delivered an ROTCE of 22%. These results included $669 million of net investment securities losses in Corporate and $665 million of Firmwide legal expense. we have some more detail. Similar to last quarter, we have called out the impact of First Republic where relevant. For this quarter, First Republic contributed $2.2 billion of
revenue, $858 million of expense and $1.1 billion of net income.",3Q23,2023-10-13,"['firm', 'reported', 'net', 'income', '', 'billion', 'eps', '', 'revenue', '', 'billion', 'delivered', 'rotce', 'results', 'included', 'million', 'net', 'investment', 'securities', 'losses', 'corporate', 'million', 'firmwide', 'legal', 'expense', 'detail', 'similar', 'last', 'quarter', 'called', 'impact', 'first', 'republic', 'relevant', 'quarter', 'first', 'republic', 'contributed', '', 'billion', 'revenue', 'million', 'expense', '', 'billion', 'net', 'income']",['firm reported net income $132 billion eps $433 revenue $407 billion delivered rotce 22% results included $669 million net investment securities losses corporate $665 million firmwide legal expense detail similar last quarter called impact first republic relevant quarter first republic contributed $22 billion revenue $858 million expense $11 billion net income']
jpm-3q23-earnings-call-transcript.pdf,5,"Now, focusing on the Firmwide results, excluding First Republic, revenue of
$38.5 billion was up $5 billion, or 15% year-on-year. NII ex. Markets was up $4.8 billion, or 28%, driven by higher rates and higher revolving balances in Card, partially offset by lower deposit
balances. NIR ex. Markets was up $374 million, or 4%, which included lower net investment securities losses than the prior year. And Markets
revenue was down $190 million, or 3% year-on-year.",3Q23,2023-10-13,"['now', 'focusing', 'firmwide', 'results', 'excluding', 'first', 'republic', 'revenue', '', 'billion', 'billion', 'yearonyear', 'nii', 'markets', '', 'billion', 'driven', 'higher', 'rates', 'higher', 'revolving', 'balances', 'card', 'partially', 'offset', 'lower', 'deposit', 'balances', 'nir', 'markets', 'million', 'included', 'lower', 'net', 'investment', 'securities', 'losses', 'prior', 'year', 'markets', 'revenue', 'million', 'yearonyear']",['now focusing firmwide results excluding first republic revenue $385 billion $5 billion 15% year-on-year nii ex markets $48 billion 28% driven higher rates higher revolving balances card partially offset lower deposit balances nir ex markets $374 million 4% included lower net investment securities losses prior year markets revenue $190 million 3% year-on-year']
jpm-3q23-earnings-call-transcript.pdf,6,"Expenses of $20.9 billion were up $1.7 billion, or 9%, year-on-year, primarily driven by ongoing growth in front office and technology staffing
as well as wage inflation and higher legal expense. And credit costs were $1.4 billion, predominantly driven by net charge-offs in Card and
included a $102 million net reserve release, driven by changes in the central scenario, primarily offset by Card loan growth. On to balance sheet and capital on page 3.",3Q23,2023-10-13,"['expenses', '', 'billion', '', 'billion', 'yearonyear', 'primarily', 'driven', 'ongoing', 'growth', 'front', 'office', 'technology', 'staffing', 'well', 'wage', 'inflation', 'higher', 'legal', 'expense', 'credit', 'costs', '', 'billion', 'predominantly', 'driven', 'net', 'chargeoffs', 'card', 'included', 'million', 'net', 'reserve', 'release', 'driven', 'changes', 'central', 'scenario', 'primarily', 'offset', 'card', 'loan', 'growth', 'balance', 'sheet', 'capital', 'page']",['expenses $209 billion $17 billion 9% year-on-year primarily driven ongoing growth front office technology staffing well wage inflation higher legal expense credit costs $14 billion predominantly driven net charge-offs card included $102 million net reserve release driven changes central scenario primarily offset card loan growth balance sheet capital page 3']
jpm-3q23-earnings-call-transcript.pdf,7,"We ended the quarter with a CET1 ratio of 14.3%, up about 50 basis points versus the prior
quarter, as the benefit of net income less capital distributions was partially offset by AOCI. We had $2 billion of net share repurchases this
quarter, and the pace of buybacks will likely remain modest in light of the Basel III Endgame proposal. In line with our capital hierarchy, we will
continue to reassess the buyback trajectory as circumstances evolve or opportunities emerge.",3Q23,2023-10-13,"['ended', 'quarter', 'cet', 'ratio', '', 'basis', 'points', 'versus', 'prior', 'quarter', 'benefit', 'net', 'income', 'less', 'capital', 'distributions', 'partially', 'offset', 'aoci', 'billion', 'net', 'share', 'repurchases', 'quarter', 'pace', 'buybacks', 'likely', 'remain', 'modest', 'light', 'basel', 'iii', 'endgame', 'proposal', 'line', 'capital', 'hierarchy', 'continue', 'reassess', 'buyback', 'trajectory', 'circumstances', 'evolve', 'opportunities', 'emerge']",['ended quarter cet1 ratio 143% 50 basis points versus prior quarter benefit net income less capital distributions partially offset aoci $2 billion net share repurchases quarter pace buybacks likely remain modest light basel iii endgame proposal line capital hierarchy continue reassess buyback trajectory circumstances evolve opportunities emerge']
jpm-3q23-earnings-call-transcript.pdf,8,"And on the topic of the Basel III endgame, you'll see that we added a couple of pages on it, so let's cover that now starting on page 4. Given
the significance of this proposal for us, the broader industry, as well as households and businesses as end-users, we thought it was important
to spend time discussing it.",3Q23,2023-10-13,"['topic', 'basel', 'iii', 'endgame', 'see', 'added', 'couple', 'pages', 'let', 'cover', 'starting', 'page', 'given', 'significance', 'proposal', 'broader', 'industry', 'well', 'households', 'businesses', 'endusers', 'thought', 'important', 'spend', 'time', 'discussing']",['topic basel iii endgame see added couple pages it lets cover starting page 4 given significance proposal us broader industry well households businesses end-users thought important spend time discussing it']
jpm-3q23-earnings-call-transcript.pdf,9,"And while we know there's interest in having us quantify the expected impact of this proposal in a lot of granular
detail, it's important to start by asking why the proposed increase is so large given the repeated statement over time by policymakers that
banks are well-capitalized and well-positioned to deal with stress. Given that context, the absence of detailed analysis supporting a capital increase of this magnitude is disconcerting and there's a lot that does
not make sense to us.",3Q23,2023-10-13,"['know', 'there', 'interest', 'quantify', 'expected', 'impact', 'proposal', 'lot', 'granular', 'detail', 'important', 'start', 'asking', 'proposed', 'increase', 'large', 'given', 'repeated', 'statement', 'time', 'policymakers', 'banks', 'wellcapitalized', 'wellpositioned', 'deal', 'stress', 'given', 'context', 'absence', 'detailed', 'analysis', 'supporting', 'capital', 'increase', 'magnitude', 'disconcerting', 'there', 'lot', 'make', 'sense']",['know theres interest us quantify expected impact proposal lot granular detail important start asking proposed increase large given repeated statement time policymakers banks well-capitalized well-positioned deal stress given context absence detailed analysis supporting capital increase magnitude disconcerting theres lot make sense us']
jpm-3q23-earnings-call-transcript.pdf,10,"Starting with RWA, we've already said we expect the firm's RWA to increase by around 30% or $500 billion, which
results in capital requirements increasing by about 25% or $50 billion. One immediate thing to point out is that at 4.5% GSIB, a $500 billion increase in RWA requires $22.5 billion of additional capital with no
change in our systemic risk footprint. We've been on the record for a long time.",3Q23,2023-10-13,"['starting', 'rwa', 've', 'already', 'said', 'expect', 'firm', 'rwa', 'increase', 'around', 'billion', 'results', 'capital', 'requirements', 'increasing', 'billion', 'one', 'immediate', 'thing', 'point', '', 'gsib', 'billion', 'increase', 'rwa', 'requires', '', 'billion', 'additional', 'capital', 'change', 'systemic', 'risk', 'footprint', 've', 'record', 'long', 'time']",['starting rwa weve already said expect firms rwa increase around 30% $500 billion results capital requirements increasing 25% $50 billion one immediate thing point 45% gsib $500 billion increase rwa requires $225 billion additional capital change systemic risk footprint weve record long time']
jpm-3q23-earnings-call-transcript.pdf,11,"The GSIB was conceptually flawed and mis-calibrated
originally; since implementation, the failure to address economic growth, despite the Fed themselves acknowledging this problem at the outset
has made matters worse. And now, all of those problems are being applied to an additional $500 billion of RWA.",3Q23,2023-10-13,"['gsib', 'conceptually', 'flawed', 'miscalibrated', 'originally', 'since', 'implementation', 'failure', 'address', 'economic', 'growth', 'despite', 'fed', 'acknowledging', 'problem', 'outset', 'made', 'matters', 'worse', 'now', 'problems', 'applied', 'additional', 'billion', 'rwa']",['gsib conceptually flawed mis-calibrated originally; since implementation failure address economic growth despite fed acknowledging problem outset made matters worse now problems applied additional $500 billion rwa']
jpm-3q23-earnings-call-transcript.pdf,12,"Our view is that the combined proposals could have adjusted the surcharge levels to keep dollars of capital associated with GSIB buffer
constant rather than simply multiplying the RWA increase by the existing surcharges. Another lense on the proposed increases is the
introduction of RWA for operational risk and its clear overlap with op risk losses already capitalized through the Stress Capital Buffer.",3Q23,2023-10-13,"['view', 'combined', 'proposals', 'could', 'adjusted', 'surcharge', 'levels', 'keep', 'dollars', 'capital', 'associated', 'gsib', 'buffer', 'constant', 'rather', 'simply', 'multiplying', 'rwa', 'increase', 'existing', 'surcharges', 'another', 'lense', 'proposed', 'increases', 'introduction', 'rwa', 'operational', 'risk', 'clear', 'overlap', 'risk', 'losses', 'already', 'capitalized', 'stress', 'capital', 'buffer']",['view combined proposals could adjusted surcharge levels keep dollars capital associated gsib buffer constant rather simply multiplying rwa increase existing surcharges another lense proposed increases introduction rwa operational risk clear overlap op risk losses already capitalized stress capital buffer']
jpm-3q23-earnings-call-transcript.pdf,13,"Although
there's limited disclosure from the Fed on this point, we have estimated that we have about $15 billion of operational risk capital embedded in
the SCB based on the information the Fed does disclose. Once we capitalize with this new op risk RWA, our required capital will go up by
around $30 billion without any change to our portfolio. Now, let's turn to page 5 which shows the impact of the actual and proposed capital rules over the last few years.",3Q23,2023-10-13,"['although', 'there', 'limited', 'disclosure', 'fed', 'point', 'estimated', 'billion', 'operational', 'risk', 'capital', 'embedded', 'scb', 'based', 'information', 'fed', 'disclose', 'capitalize', 'new', 'risk', 'rwa', 'required', 'capital', 'around', 'billion', 'without', 'change', 'portfolio', 'now', 'let', 'turn', 'page', 'shows', 'impact', 'actual', 'proposed', 'capital', 'rules', 'last', 'years']",['although theres limited disclosure fed point estimated $15 billion operational risk capital embedded scb based information fed disclose capitalize new op risk rwa required capital go around $30 billion without change portfolio now lets turn page 5 shows impact actual proposed capital rules last years']
jpm-3q23-earnings-call-transcript.pdf,14,"Zooming out from the details
of this most recent proposal, this page reminds us of what's happened since 2017. Since then, SA-CCR and the Stress Capital Buffer have
been adopted, and our GSIB surcharge will increase to 4.5%. So assuming the Basel III Endgame and GSIB proposals are finalized in their
current form, we would see a 45% increase in our capital requirements relative to that 2017 starting point. This illustrates again how over
calibrated these proposals are, and it's not done yet.",3Q23,2023-10-13,"['zooming', 'details', 'recent', 'proposal', 'page', 'reminds', 'what', 'happened', 'since', '', 'since', 'then', 'saccr', 'stress', 'capital', 'buffer', 'adopted', 'gsib', 'surcharge', 'increase', '', 'assuming', 'basel', 'iii', 'endgame', 'gsib', 'proposals', 'finalized', 'current', 'form', 'would', 'see', 'increase', 'capital', 'requirements', 'relative', 'starting', 'point', 'illustrates', 'calibrated', 'proposals', 'are', 'done', 'yet']",['zooming details recent proposal page reminds us whats happened since 2017 since then sa-ccr stress capital buffer adopted gsib surcharge increase 45% assuming basel iii endgame gsib proposals finalized current form would see 45% increase capital requirements relative 2017 starting point illustrates calibrated proposals are done yet']
